RARE US Equity,ULTRAGENYX PHARM,2568440064,,NASDAQ GS,,Health Care
WPG US Equity,WASHINGTON PRIME,2567051008,,New York,,Real Estate
QTS US Equity,QTS REALTY TRU-A,2558638592,,New York,,Real Estate
CMP US Equity,COMPASS MINERALS,2558280960,,New York,,Materials
PNM US Equity,PNM RESOURCES,2556881408,,New York,,Utilities
CLI US Equity,MACK-CALI REALTY,2556843520,,New York,,Real Estate
AVP US Equity,AVON PRODUCTS,2547821824,,New York,,Consumer Staples
WMGI US Equity,WRIGHT MEDICAL G,2544557568,,NASDAQ GS,,Health Care
CCP US Equity,CARE CAPITAL PRO,2544246784,,New York,,Real Estate
KW US Equity,KENNEDY-WILSON H,2543442944,,New York,,Real Estate
HA US Equity,HAWAIIAN HOLDING,2542711552,,NASDAQ GS,,Industrials
OII US Equity,OCEANEERING INTL,2540745728,,New York,,Energy
PSMT US Equity,PRICESMART INC,2540041216,,NASDAQ GS,,Consumer Staples
PBH US Equity,PRESTIGE BRANDS,2539423232,,New York,,Health Care
HELE US Equity,HELEN OF TROY,2538644992,,NASDAQ GS,,Consumer Discretionary
SWFT US Equity,SWIFT TRANSPORTA,2533141504,,New York,,Industrials
OMAB US Equity,GRUPO AEROPO-ADR,2533076480,,NASDAQ GS,,Industrials
TMH US Equity,TEAM HEALTH HOLD,2530996736,,New York,,Health Care
HBHC US Equity,HANCOCK HLDG CO,2527158528,,NASDAQ GS,,Financials
TCB US Equity,TCF FINL CORP,2526326528,,New York,,Financials
MTX US Equity,MINERALS TECH,2526062336,,New York,,Materials
NKTR US Equity,NEKTAR THERAPEUT,2522713600,,NASDAQ GS,,Health Care
DW US Equity,DREW INDS INC,2519176448,,New York,,Consumer Discretionary
CPHD US Equity,CEPHEID,2512906752,,NASDAQ GS,,Health Care
GLPG US Equity,GALAPAGOS NV-ADR,2506051840,,NASDAQ GS,,Health Care
FULT US Equity,FULTON FINANCIAL,2505908736,,NASDAQ GS,,Financials
CCO US Equity,CLEAR CHANNEL-A,2499024384,,New York,,Consumer Discretionary
HNI US Equity,HNI CORP,2497471232,,New York,,Industrials
VA US Equity,VIRGIN AMERICA I,2493871872,,NASDAQ GS,,Industrials
SPN US Equity,SUPERIOR ENERGY,2490927872,,New York,,Energy
GNRC US Equity,GENERAC HOLDINGS,2490354944,,New York,,Industrials
CATY US Equity,CATHAY GENERAL B,2486522112,,NASDAQ GS,,Financials
CREE US Equity,CREE INC,2485958400,,NASDAQ GS,,Information Technology
CHDN US Equity,CHURCHILL DOWNS,2484843776,,NASDAQ GS,,Consumer Discretionary
VLY US Equity,VALLEY NATL BANC,2481132544,,New York,,Financials
SIR US Equity,SELECT INCOME RE,2478688512,,NASDAQ GS,,Real Estate
ESNT US Equity,ESSENT GROUP LTD,2474704384,,New York,,Financials
CC US Equity,CHEMOURS CO,2474460160,,New York,,Materials
PODD US Equity,INSULET CORP,2469390336,,NASDAQ GS,,Health Care
CAKE US Equity,CHEESECAKE FACTO,2465519104,,NASDAQ GS,,Consumer Discretionary
IDCC US Equity,INTERDIGITAL INC,2464779776,,NASDAQ GS,,Information Technology
LPNT US Equity,LIFEPOINT HEALTH,2463060992,,NASDAQ GS,,Health Care
ROIC US Equity,RETAIL OPPORTUNI,2460431872,,NASDAQ GS,,Real Estate
TCBI US Equity,TEXAS CAPITAL BA,2458691840,,NASDAQ GS,,Financials
FNSR US Equity,FINISAR CORP,2458584064,,NASDAQ GS,,Information Technology
EGP US Equity,EASTGROUP PROP,2456079360,,New York,,Real Estate
CRTO US Equity,CRITEO SA-ADR,2455584512,,NASDAQ GS,,Information Technology
INOV US Equity,INOVALON HOLDI-A,2452697088,,NASDAQ GS,,Health Care
VC US Equity,VISTEON CORP,2450964480,,New York,,Consumer Discretionary
GEF US Equity,GREIF INC-CL A,2450942976,,New York,,Materials
GEF/B US Equity,GREIF INC-CL B,2450942976,,New York,,Materials
KATE US Equity,KATE SPADE & CO,2447868416,,New York,,Consumer Discretionary
FI US Equity,FRANK'S INTERNAT,2447369984,,New York,,Energy
BGCP US Equity,BGC PARTNERS-A,2446435328,,NASDAQ GS,,Financials
FUL US Equity,HB FULLER CO,2441579520,,New York,,Materials
NRF US Equity,NORTHSTAR REALTY,2439796736,,New York,,Real Estate
MTZ US Equity,MASTEC INC,2439516672,,New York,,Industrials
ENTG US Equity,ENTEGRIS INC,2438692864,,NASDAQ GS,,Information Technology
RDUS US Equity,RADIUS HEALTH IN,2436759808,,NASDAQ GM,,Health Care
FCFS US Equity,FIRSTCASH INC,2436715520,,New York,,Financials
CACI US Equity,CACI INTL-A,2434047232,,New York,,Information Technology
TR US Equity,TOOTSIE ROLL IND,2432545280,,New York,,Consumer Staples
IOC US Equity,INTEROIL CORP,2431848704,,New York,,Energy
ORA US Equity,ORMAT TECHNOLOGI,2430906368,,New York,,Utilities
VSTO US Equity,VISTA OUTDOOR,2423038464,,New York,,Consumer Discretionary
AWI US Equity,ARMSTRONG WORLD,2421897216,,New York,,Industrials
FSIC US Equity,FS INVESTMENT CO,2420276480,,New York,,Financials
FFIN US Equity,FIRST FIN BANKSH,2417792768,,NASDAQ GS,,Financials
NGHC US Equity,NATIONAL GENERAL,2416315392,,NASDAQ GM,,Financials
KRG US Equity,KITE REALTY GROU,2414832384,,New York,,Real Estate
WAFD US Equity,WASH FED,2413352960,,NASDAQ GS,,Financials
WRE US Equity,WASHINGTON REIT,2411488256,,New York,,Real Estate
SLAB US Equity,SILICON LABS,2410132480,,NASDAQ GS,,Information Technology
THC US Equity,TENET HEALTHCARE,2408333568,,New York,,Health Care
EVER US Equity,EVERBANK FINANCI,2406228736,,New York,,Financials
MDRX US Equity,ALLSCRIPTS HEALT,2402883840,,NASDAQ GS,,Health Care
ZNGA US Equity,ZYNGA INC- CL A,2399279616,,NASDAQ GS,,Information Technology
UFS US Equity,DOMTAR CORP,2396392448,,New York,,Materials
GNW US Equity,GENWORTH FINANCI,2392013824,,New York,,Financials
NSAM US Equity,NORTHSTAR ASSET,2390864896,,New York,,Financials
FIVE US Equity,FIVE BELOW,2381340160,,NASDAQ GS,,Consumer Discretionary
MFRM US Equity,MATTRESS FIRM HO,2380993280,,NASDAQ GS,,Consumer Discretionary
SJI US Equity,SOUTH JERSEY IND,2377976320,,New York,,Utilities
KOS US Equity,KOSMOS ENERGY LT,2377232128,,New York,,Energy
ELP US Equity,COPEL-ADR PR B,2374987520,,New York,,Utilities
MDP US Equity,MEREDITH CORP,2373342976,,New York,,Consumer Discretionary
DAR US Equity,DARLING INGREDIE,2366829824,,New York,,Consumer Staples
BXS US Equity,BANCORPSOUTH INC,2355658752,,New York,,Financials
WAGE US Equity,WAGEWORKS,2350569472,,New York,,Industrials
HOPE US Equity,HOPE BANCORP INC,2350259456,,NASDAQ GS,,Financials
INCR US Equity,INC RESEARCH H-A,2349778688,,NASDAQ GS,,Health Care
CUZ US Equity,COUSINS PROP,2347596032,,New York,,Real Estate
FLTX US Equity,FLEETMATICS GROU,2346100736,,New York,,Information Technology
SIGI US Equity,SELECT INS GRP,2343139328,,NASDAQ GS,,Financials
MTSI US Equity,MACOM TECHNOLOGY,2336600064,,NASDAQ GS,,Information Technology
MEG US Equity,MEDIA GENERAL,2334292480,,New York,,Consumer Discretionary
CRZO US Equity,CARRIZO OIL&GAS,2333618432,,NASDAQ GS,,Energy
STL US Equity,STERLING BANCORP,2332209664,,New York,,Financials
CBL US Equity,CBL & ASSOC PROP,2331321600,,New York,,Real Estate
PCTY US Equity,PAYLOCITY HOLDIN,2328174592,,NASDAQ GS,,Information Technology
CNV US Equity,CNOVA NV,2325639680,,NASDAQ GS,,Consumer Discretionary
PSTG US Equity,PURE STORAGE-A,2325161984,,New York,,Information Technology
CVLT US Equity,COMMVAULT SYSTEM,2321094656,,NASDAQ GS,,Information Technology
WWW US Equity,WOLVERINE WORLD,2318061056,,New York,,Consumer Discretionary
ESL US Equity,ESTERLINE TECH,2313785344,,New York,,Industrials
SAM US Equity,BOSTON BEER-A,2311638528,,New York,,Consumer Staples
JJSF US Equity,J & J SNACK FOOD,2309270528,,NASDAQ GS,,Consumer Staples
AVX US Equity,AVX CORP,2307508992,,New York,,Information Technology
UNFI US Equity,UNITED NATURAL,2306932736,,NASDAQ GS,,Consumer Staples
GMED US Equity,GLOBUS MEDICAL I,2292730624,,New York,,Health Care
NEOG US Equity,NEOGEN CORP,2291976192,,NASDAQ GS,,Health Care
ACIW US Equity,ACI WORLDWIDE IN,2289535744,,NASDAQ GS,,Information Technology
FCS US Equity,FAIRCHILD SEMICO,2286276864,,NASDAQ GS,,Information Technology
HL US Equity,HECLA MINING CO,2283937792,,New York,,Materials
GBCI US Equity,GLACIER BANCORP,2282425344,,NASDAQ GS,,Financials
LXK US Equity,LEXMARK INTL-A,2276875520,,New York,,Information Technology
FIZZ US Equity,NATL BEVERAGE,2271577088,,NASDAQ GS,,Consumer Staples
NORD US Equity,NORD ANGLIA EDUC,2268150784,,New York,,Consumer Discretionary
KNX US Equity,KNIGHT TRANSPORT,2261302784,,New York,,Industrials
KMT US Equity,KENNAMETAL INC,2260319744,,New York,,Industrials
VIRT US Equity,VIRTU FINANCIA-A,2257774848,,NASDAQ GS,,Financials
RXN US Equity,REXNORD CORP,2257610240,,New York,,Industrials
WTS US Equity,WATTS WATER TE-A,2254035200,,New York,,Industrials
MFS US Equity,MANITOWOC FOOD,2252538368,,New York,,Industrials
ESV US Equity,ENSCO PLC-CL A,2247977728,,New York,,Energy
ALGT US Equity,ALLEGIANT TRAVEL,2247817216,,NASDAQ GS,,Industrials
B US Equity,BARNES GROUP INC,2238932992,,New York,,Industrials
UFPI US Equity,UNIVERSAL FOREST,2233617920,,NASDAQ GS,,Industrials
DO US Equity,DIAMOND OFFSHORE,2233122048,,New York,,Energy
LOGM US Equity,LOGMEIN INC,2232299264,,NASDAQ GS,,Information Technology
HTH US Equity,HILLTOP HOLDINGS,2231098368,,New York,,Financials
DNOW US Equity,NOW INC,2230084608,,New York,,Industrials
CHE US Equity,CHEMED CORP,2223631104,,New York,,Health Care
VRNT US Equity,VERINT SYSTEMS,2222334976,,NASDAQ GS,,Information Technology
DORM US Equity,DORMAN PRODUCTS,2219177472,,NASDAQ GS,,Consumer Discretionary
LGND US Equity,LIGAND PHARM,2214525440,,NASDAQ GM,,Health Care
BCPC US Equity,BALCHEM CORP,2214487296,,NASDAQ GS,,Materials
BID US Equity,SOTHEBY'S,2214194688,,New York,,Consumer Discretionary
BIG US Equity,BIG LOTS INC,2213809920,,New York,,Consumer Discretionary
MTDR US Equity,MATADOR RESOURCE,2213245696,,New York,,Energy
BLMN US Equity,BLOOMIN' BRANDS,2208594432,,NASDAQ GS,,Consumer Discretionary
BYD US Equity,BOYD GAMING CORP,2207350528,,New York,,Consumer Discretionary
HSNI US Equity,HSN INC,2207035648,,NASDAQ GS,,Consumer Discretionary
ALX US Equity,ALEXANDER'S INC,2201485312,,New York,,Real Estate
AMBA US Equity,AMBARELLA INC,2200942592,,NASDAQ GS,,Information Technology
EFII US Equity,ELEC FOR IMAGING,2198569216,,NASDAQ GS,,Information Technology
AMKR US Equity,AMKOR TECH INC,2196023808,,NASDAQ GS,,Information Technology
PEN US Equity,PENUMBRA INC,2193386752,,New York,,Health Care
SFUN US Equity,SOUFUN HOLDI-ADR,2191314944,,New York,,Information Technology
CDE US Equity,COEUR MINING INC,2190299136,,New York,,Materials
SAFM US Equity,SANDERSON FARMS,2186743040,,NASDAQ GS,,Consumer Staples
TNH US Equity,TERRA NITROGEN C,2183791616,,New York,,Materials
MSA US Equity,MSA SAFETY INC,2181207808,,New York,,Industrials
ABM US Equity,ABM INDUSTRIES,2176003072,,New York,,Industrials
IILG US Equity,INTERVAL LEISURE,2173521152,,NASDAQ GS,,Consumer Discretionary
SSD US Equity,SIMPSON MFG,2171677440,,New York,,Industrials
MOG/A US Equity,MOOG INC-CLASS A,2170967808,,New York,,Industrials
MOG/B US Equity,MOOG INC-CLASS B,2170967808,,New York,,Industrials
AXE US Equity,ANIXTER INTL INC,2169532416,,New York,,Information Technology
OMI US Equity,OWENS & MINOR,2166772224,,New York,,Health Care
TPH US Equity,TRI POINTE GROUP,2159030784,,New York,,Consumer Discretionary
MLHR US Equity,HERMAN MILLER,2156778752,,NASDAQ GS,,Industrials
PEB US Equity,PEBBLEBROOK HOTE,2153837312,,New York,,Real Estate
PGND US Equity,PRESS GANEY HOLD,2146226944,,New York,,Health Care
PAH US Equity,PLATFORM SPECIAL,2144438272,,New York,,Materials
DBD US Equity,DIEBOLD INC,2135598464,,New York,,Information Technology
DPLO US Equity,DIPLOMAT PHARMAC,2134707456,,New York,,Health Care
SHOO US Equity,STEVEN MADDEN,2134617344,,NASDAQ GS,,Consumer Discretionary
NOMD US Equity,NOMAD FOODS,2131985920,,New York,,Consumer Staples
LAD US Equity,LITHIA MOTORS-A,2127326720,,New York,,Consumer Discretionary
CALM US Equity,CAL-MAINE FOODS,2124793216,,NASDAQ GS,,Consumer Staples
AB US Equity,ALLIANCEBERNSTEI,2124727680,,New York,,Financials
GCP US Equity,GCP APPLIED TECH,2120175360,,New York,,Materials
CBU US Equity,COMMUNITY BANK S,2118824832,,New York,,Financials
MLNX US Equity,MELLANOX TECHNOL,2118030464,,NASDAQ GS,,Information Technology
LITE US Equity,LUMENTUM HOL,2117293824,,NASDAQ GS,,Information Technology
CLNY US Equity,COLONY CAPITAL-A,2116899072,,New York,,Financials
LC US Equity,LENDINGCLUB CORP,2112208512,,New York,,Financials
TMHC US Equity,TAYLOR MORRISO-A,2112096128,,New York,,Consumer Discretionary
DAN US Equity,DANA INC,2110000000,,New York,,Consumer Discretionary
NYT US Equity,NEW YORK TIMES-A,2101309568,,New York,,Consumer Discretionary
IMAX US Equity,IMAX CORP,2094588928,,New York,,Consumer Discretionary
VAC US Equity,MARRIOTT VACATIO,2091970560,,New York,,Consumer Discretionary
PEGI US Equity,PATTERN ENER,2091350400,,NASDAQ GS,,Utilities
VSH US Equity,VISHAY INTERTECH,2086032768,,New York,,Information Technology
DRQ US Equity,DRIL-QUIP INC,2084423936,,New York,,Energy
KBR US Equity,KBR INC,2082991744,,New York,,Industrials
PRTY US Equity,PARTY CITY HOLDC,2080704768,,New York,,Consumer Discretionary
GWPH US Equity,GW PHARM-ADR W/I,2080524544,,NASDAQ GM,,Health Care
TTEK US Equity,TETRA TECH INC,2070335616,,NASDAQ GS,,Industrials
PLNT US Equity,PLANET FITNESS-A,2069947008,,New York,,Consumer Discretionary
JBT US Equity,JOHN BEAN TECH,2066203904,,New York,,Industrials
SSTK US Equity,SHUTTERSTOCK INC,2063160064,,New York,,Information Technology
LTC US Equity,LTC PROPERTIES,2062275968,,New York,,Real Estate
PBF US Equity,PBF ENERGY INC-A,2058258688,,New York,,Energy
DDS US Equity,DILLARDS INC-A,2053863552,,New York,,Consumer Discretionary
ICUI US Equity,ICU MEDICAL,2048446592,,NASDAQ GS,,Health Care
SPH US Equity,SUBURBAN PROPANE,2044954496,,New York,,Utilities
ACXM US Equity,ACXIOM CORP,2043986048,,NASDAQ GS,,Information Technology
WBMD US Equity,WEBMD HEALTH COR,2043284352,,NASDAQ GS,,Information Technology
ITRI US Equity,ITRON INC,2041764992,,NASDAQ GS,,Information Technology
ASGN US Equity,ON ASSIGNMENT,2038964864,,New York,,Industrials
WLL US Equity,WHITING PETROLEU,2037924992,,New York,,Energy
RP US Equity,REALPAGE INC,2035524864,,NASDAQ GS,,Information Technology
SYNA US Equity,SYNAPTICS INC,2033685760,,NASDAQ GS,,Information Technology
PKY US Equity,PARKWAY PPTYS/MD,2033060480,,New York,,Real Estate
DRH US Equity,DIAMONDROCK HOSP,2032993792,,New York,,Real Estate
DECK US Equity,DECKERS OUTDOOR,2024935040,,New York,,Consumer Discretionary
HI US Equity,HILLENBRAND INC,2023324672,,New York,,Industrials
DOOR US Equity,MASONITE INTERNA,2022051584,,New York,,Industrials
AAT US Equity,AMERICAN ASSETS,2021689088,,New York,,Real Estate
ODP US Equity,OFFICE DEPOT INC,2017979264,,NASDAQ GS,,Consumer Discretionary
HUBS US Equity,HUBSPOT INC,2015087872,,New York,,Information Technology
MATW US Equity,MATTHEWS INTL-A,2011562240,,NASDAQ GS,,Industrials
CATM US Equity,CARDTRONICS PL-A,2011011328,,NASDAQ GS,,Information Technology
GLNG US Equity,GOLAR LNG LTD,2009807872,,NASDAQ GS,,Energy
GWB US Equity,GREAT WESTERN BA,2008484864,,New York,,Financials
FNGN US Equity,FINANCIAL ENGINE,2006239360,,NASDAQ GS,,Financials
PEGA US Equity,PEGASYSTEMS INC,2003423104,,NASDAQ GS,,Information Technology
MLI US Equity,MUELLER INDS,2001047296,,New York,,Industrials
EVR US Equity,EVERCORE PARTN-A,1998017536,,New York,,Financials
ALEX US Equity,ALEXANDER & BALD,1992304384,,New York,,Real Estate
EXAS US Equity,EXACT SCIENCES,1990174464,,NASDAQ CM,,Health Care
APFH US Equity,ADVANCEPIERRE FO,1989098240,,New York,,Consumer Staples
CVA US Equity,COVANTA HOLDING,1985223296,,New York,,Industrials
SANM US Equity,SANMINA CORP,1980669312,,NASDAQ GS,,Information Technology
CFFN US Equity,CAPITOL FEDERAL,1979130240,,NASDAQ GS,,Financials
MWA US Equity,MUELLER WATER-A,1970941952,,New York,,Industrials
CZZ US Equity,COSAN LTD - A,1970604160,,New York,,Energy
IBOC US Equity,INTL BANCSHARES,1970531968,,NASDAQ GS,,Financials
GPRO US Equity,GOPRO INC-CL A,1970289792,,NASDAQ GS,,Consumer Discretionary
JOBS US Equity,51JOB INC-ADR,1965001216,,NASDAQ GS,,Industrials
LOPE US Equity,GRAND CANYON EDU,1962331776,,NASDAQ GS,,Consumer Discretionary
KLXI US Equity,KLX INC,1962297728,,NASDAQ GS,,Industrials
DSW US Equity,DSW INC-CL A,1962100096,,New York,,Consumer Discretionary
CPE US Equity,CALLON PETROLEUM,1961798016,,New York,,Energy
SUM US Equity,SUMMIT MATERIA-A,1959569280,,New York,,Materials
HMHC US Equity,HOUGHTON MIFFLIN,1959004032,,NASDAQ GS,,Consumer Discretionary
SNCR US Equity,SYNCHRONOSS TECH,1951645568,,NASDAQ GS,,Information Technology
ARIA US Equity,ARIAD PHARM,1950256896,,NASDAQ GS,,Health Care
FIG US Equity,FORTRESS INVES-A,1949537152,,New York,,Financials
HQY US Equity,HEALTHEQUITY INC,1948829184,,NASDAQ GS,,Health Care
DM US Equity,DOMINION MIDSTRE,1948594560,,New York,,Energy
PLAY US Equity,DAVE & BUSTER'S,1945866240,,NASDAQ GS,,Consumer Discretionary
WSTC US Equity,WEST CORP,1941054336,,NASDAQ GS,,Industrials
MSTR US Equity,MICROSTRATEGY,1940776704,,NASDAQ GS,,Information Technology
GVA US Equity,GRANITE CONSTR,1940286720,,New York,,Industrials
CNS US Equity,COHEN & STEERS,1939615104,,New York,,Financials
NGL US Equity,NGL ENERGY PARTN,1939118720,,New York,,Energy
HAE US Equity,HAEMONETICS CORP,1939041024,,New York,,Health Care
APAM US Equity,ARTISAN PARTNE-A,1937849728,,New York,,Financials
HEP US Equity,HOLLY ENERGY PAR,1933812480,,New York,,Energy
MGEE US Equity,MGE ENERGY INC,1927908096,,NASDAQ GS,,Utilities
IRWD US Equity,IRONWOOD PHARMAC,1926924672,,NASDAQ GS,,Health Care
TRMK US Equity,TRUSTMARK CORP,1923250816,,NASDAQ GS,,Financials
KMPR US Equity,KEMPER CORP,1923099776,,New York,,Financials
CVBF US Equity,CVB FINANCIAL,1918404992,,NASDAQ GS,,Financials
GK US Equity,G & K SERVICES-A,1917958528,,NASDAQ GS,,Industrials
CHMT US Equity,CHEMTURA CORP,1913284224,,New York,,Materials
NEWR US Equity,NEW RELIC INC,1910020224,,New York,,Information Technology
COLB US Equity,COLUMBIA BANKING,1908634624,,NASDAQ GS,,Financials
ONB US Equity,OLD NATL BANCORP,1907620608,,NASDAQ GS,,Financials
ABY US Equity,ATLANTICA YIELD,1906138752,,NASDAQ GS,,Utilities
FGP US Equity,FERRELLGAS-LP,1901251712,,New York,,Utilities
CEB US Equity,CEB INC,1899473024,,New York,,Industrials
REV US Equity,REVLON INC-A,1894661760,,New York,,Consumer Staples
ROLL US Equity,RBC BEARINGS INC,1894255616,,NASDAQ GS,,Industrials
AIT US Equity,APPLIED INDU TEC,1890366336,,New York,,Industrials
HAWK US Equity,BLACKHAWK NETWOR,1887812864,,NASDAQ GS,,Information Technology
SIMO US Equity,SILICON MOTI-ADR,1887753984,,NASDAQ GS,,Information Technology
FCN US Equity,FTI CONSULTING,1887114624,,New York,,Industrials
CXW US Equity,CORRECTIONS CORP,1886236672,,New York,,Real Estate
NTGR US Equity,NETGEAR INC,1884094976,,NASDAQ GS,,Information Technology
EBIX US Equity,EBIX INC,1882292096,,NASDAQ GS,,Information Technology
STAG US Equity,STAG INDUSTRIAL,1877597312,,New York,,Real Estate
EE US Equity,EL PASO ELECTRIC,1876116352,,New York,,Utilities
HMSY US Equity,HMS HOLDINGS COR,1873764864,,NASDAQ GS,,Health Care
NGVT US Equity,INGEVITY CORP,1871416320,,New York,,Materials
PBYI US Equity,PUMA BIOTECHNOLO,1867702912,,New York,,Health Care
PAY US Equity,VERIFONE SYSTEMS,1865453568,,New York,,Information Technology
SSB US Equity,SOUTH STATE CORP,1862755584,,NASDAQ GS,,Financials
ATI US Equity,ALLEGHENY TECH,1856225920,,New York,,Materials
SCTY US Equity,SOLARCITY CORP,1852936704,,NASDAQ GS,,Industrials
OZM US Equity,OCH-ZIFF CAPIT-A,1852850432,,New York,,Financials
CTB US Equity,COOPER TIRE & RU,1849579264,,New York,,Consumer Discretionary
TERP US Equity,TERRAFORM POWE-A,1846748544,,NASDAQ GS,,Utilities
CYBR US Equity,CYBERARK SOFTWAR,1844831616,,NASDAQ GS,,Information Technology
SMTC US Equity,SEMTECH CORP,1840456704,,NASDAQ GS,,Information Technology
CMCM US Equity,CHEETAH MOBI-ADR,1839143936,,New York,,Information Technology
NVAX US Equity,NOVAVAX INC,1835940480,,NASDAQ GS,,Health Care
EEQ US Equity,ENBRIDGE ENERGY,1827649408,,New York,,Energy
OPHT US Equity,OPHTH0TECH CORP,1826641792,,NASDAQ GS,,Health Care
MNRO US Equity,MONRO MUFFLER,1823352448,,NASDAQ GS,,Consumer Discretionary
BLUE US Equity,BLUEBIRD BIO INC,1823186816,,NASDAQ GS,,Health Care
VIAV US Equity,VIAVI SOLUTIONS,1821217024,,NASDAQ GS,,Information Technology
LMCA US Equity,LIBERTY MEDIA-A,1819496064,,NASDAQ GS,,Consumer Discretionary
LMCK US Equity,LIBERTY MEDIA-C,1819496064,,NASDAQ GS,,Consumer Discretionary
VLRS US Equity,CONTROLADORA-ADR,1819354240,,New York,,Industrials
TREX US Equity,TREX CO INC,1816375936,,New York,,Industrials
BCO US Equity,BRINK'S CO/THE,1814488960,,New York,,Industrials
LXFT US Equity,LUXOFT HOLDING I,1813454336,,New York,,Information Technology
RMP US Equity,RICE MIDSTREAM P,1810109952,,New York,,Energy
MAIN US Equity,MAIN STREET CAPI,1807889024,,New York,,Financials
HIMX US Equity,HIMAX TECHNO-ADR,1806750080,,NASDAQ GS,,Information Technology
MATX US Equity,MATSON INC,1806007936,,New York,,Industrials
AAN US Equity,AARON'S INC,1803305344,,New York,,Consumer Discretionary
SCOR US Equity,COMSCORE INC,1802639616,,NASDAQ GS,,Information Technology
XHR US Equity,XENIA HOTELS & R,1802438656,,New York,,Real Estate
AEIS US Equity,ADV ENERGY INDS,1800892416,,NASDAQ GS,,Information Technology
OAS US Equity,OASIS PETROLEUM,1800699264,,New York,,Energy
FELE US Equity,FRANKLIN ELEC CO,1800036352,,NASDAQ GS,,Industrials
WIX US Equity,WIX.COM LTD,1798124288,,NASDAQ GS,,Information Technology
PRTA US Equity,PROTHENA CORP PL,1795120768,,NASDAQ GS,,Health Care
ROVI US Equity,ROVI CORP,1793242240,,NASDAQ GS,,Information Technology
BOX US Equity,BOX INC- CLASS A,1792707712,,New York,,Information Technology
CORE US Equity,CORE-MARK HOLDIN,1786309120,,NASDAQ GS,,Consumer Discretionary
ONCE US Equity,SPARK THERAPEUTI,1780313984,,NASDAQ GS,,Health Care
IVR US Equity,INVESCO MORTGAGE,1777524096,,New York,,Financials
CMC US Equity,COMMERCIAL METAL,1776743168,,New York,,Materials
IPXL US Equity,IMPAX LABS INC,1774839552,,NASDAQ GS,,Health Care
SCS US Equity,STEELCASE INC-A,1774733952,,New York,,Industrials
TLN US Equity,TALEN ENERGY,1773668736,,New York,,Utilities
IPHI US Equity,INPHI CORP,1770976896,,New York,,Information Technology
MORE US Equity,MONOGRAM RESIDEN,1766364800,,New York,,Real Estate
PAM US Equity,PAMPA-SPON ADR,1763015424,,New York,,Utilities
HMY US Equity,HARMONY GOLD-ADR,1757943936,,New York,,Materials
KS US Equity,KAPSTONE PAPER A,1757599616,,New York,,Materials
ITCI US Equity,INTRA-CELLULAR T,1748754304,,NASDAQ GS,,Health Care
GATX US Equity,GATX CORP,1747299968,,New York,,Industrials
AHS US Equity,AMN HEALTHCARE,1741791744,,New York,,Health Care
EXLS US Equity,EXLSERVICE HOLDI,1739301760,,NASDAQ GS,,Information Technology
ENV US Equity,ENVESTNET INC,1738983936,,New York,,Information Technology
AZZ US Equity,AZZ INC,1727037824,,New York,,Industrials
PEI US Equity,PENN REIT,1723980672,,New York,,Real Estate
TVPT US Equity,TRAVELPORT WORLD,1723730688,,New York,,Information Technology
EGBN US Equity,EAGLE BANCRP INC,1720772736,,NASDAQ CM,,Financials
STMP US Equity,STAMPS.COM INC,1720093440,,NASDAQ GS,,Information Technology
CPS US Equity,COOPER-STANDARD,1720085760,,New York,,Consumer Discretionary
SCAI US Equity,SURGICAL CARE AF,1719979904,,NASDAQ GS,,Health Care
POWI US Equity,POWER INTEGRATIO,1715101696,,NASDAQ GS,,Information Technology
WDFC US Equity,WD-40 CO,1713225216,,NASDAQ GS,,Consumer Staples
CRS US Equity,CARPENTER TECH,1709749504,,New York,,Materials
GOV US Equity,GOVERNMENT PROPE,1708042752,,NASDAQ GS,,Real Estate
PLT US Equity,PLANTRONICS INC,1707044864,,New York,,Information Technology
HYH US Equity,HALYARD HEALTH,1706726656,,New York,,Health Care
AYR US Equity,AIRCASTLE LTD,1706360704,,New York,,Industrials
AGII US Equity,ARGO GROUP INTER,1703780224,,NASDAQ GS,,Financials
ABCO US Equity,ADVISORY BOARD,1699961472,,NASDAQ GS,,Industrials
SFLY US Equity,SHUTTERFLY INC,1699285376,,NASDAQ GS,,Consumer Discretionary
NOAH US Equity,NOAH HOLDING-ADS,1699214208,,New York,,Financials
DGI US Equity,DIGITALGLOBE INC,1696792320,,New York,,Industrials
DBVT US Equity,DBV TECHNOLO-ADR,1693568128,,NASDAQ GS,,Health Care
PLCM US Equity,POLYCOM INC,1692194688,,NASDAQ GS,,Information Technology
BRC US Equity,BRADY CORP - A,1691831552,,New York,,Industrials
SBRA US Equity,SABRA HEALTH CAR,1679868416,,NASDAQ GS,,Real Estate
TWOU US Equity,2U INC,1677840896,,NASDAQ GS,,Information Technology
DDD US Equity,3D SYSTEMS CORP,1674134400,,New York,,Information Technology
CACQ US Equity,CAESARS ACQUIS-A,1673808896,,NASDAQ GS,,Consumer Discretionary
WERN US Equity,WERNER ENT,1670329600,,NASDAQ GS,,Industrials
CHS US Equity,CHICO'S FAS INC,1667576832,,New York,,Consumer Discretionary
NWN US Equity,NORTHWEST NAT GS,1664859008,,New York,,Utilities
HLI US Equity,HOULIHAN LOKEY I,1664755200,,New York,,Financials
NXST US Equity,NEXSTAR BROADC-A,1663881856,,NASDAQ GS,,Consumer Discretionary
USNA US Equity,USANA HEALTH SCI,1663111936,,New York,,Consumer Staples
